Time,Influnent COD,Influnent SO42-,Methane at location 4,O2 at location 4,Ph at location 5,ORP at location 6,V at location 7
day22 09:10,,,2.244318296,0.239956853,6.697946415,-410.4300088,0.33302615
day22 09:15,,,1.200312321,0.25586136,6.697223236,-414.233875,0.29461292
day22 09:20,,,1.071601745,0.253344357,6.848190594,-387.7753095,0.295161412
day22 09:25,,,0.217466594,0.230541657,6.999796652,-421.792635,0.284201131
day22 09:30,,,1.419383113,0.246958126,7.090823035,-417.8375872,0.276727215
day22 09:35,,,1.031576783,0.244454606,6.901006255,-417.9496436,0.268824793
day22 09:40,,,1.280498334,0.23305255,6.911990657,-426.5513694,0.270482175
day22 09:45,,,0.925418676,0.234536917,6.557188524,-419.2758451,0.265512152
day22 09:50,,,1.968227537,0.232005958,6.788348483,-419.0091686,0.259049615
day22 09:55,,,1.522977843,0.234027849,6.78713342,-435.7624591,0.254355266
day22 10:00,234.445874,41.41865796,1.853432121,0.225282326,6.738610437,-425.1899347,0.252021461
day22 10:05,,,1.607878096,0.228257227,6.948692981,-424.5152336,0.244493091
day22 10:10,,,1.149275867,0.216502618,7.033690388,-411.8135876,0.247499734
day22 10:15,,,2.095926391,0.209425967,6.79591244,-404.7327901,0.248339721
day22 10:20,,,1.682661921,0.207444198,6.815270638,-407.1875468,0.238211306
day22 10:25,,,0.781970454,0.201833621,6.641297467,-405.1885162,0.239673546
day22 10:30,,,1.189389369,0.195720927,6.94432857,-399.5933422,0.241775463
day22 10:35,,,1.545689105,0.197009462,6.715510042,-391.2916164,0.241318038
day22 10:40,,,2.073956384,0.197614602,6.627493211,-411.0187757,0.240572676
day22 10:45,,,0.615452637,0.186149095,6.889744802,-393.6164732,0.237247814
day22 10:50,,,2.019077339,0.17671747,6.736475095,-396.6953232,0.23226128
day22 10:55,,,0.566114265,0.171926013,6.947399705,-381.2969462,0.232818572
day22 11:00,,,0.853604623,0.170943013,6.548485745,-386.4564297,0.231101327
day22 11:05,,,2.71836504,0.162585416,6.872541502,-377.2125563,0.241777251
day22 11:10,,,1.370219164,0.159073239,6.303412547,-382.0313691,0.254851705
day22 11:15,,,1.147479592,0.144293903,6.823295767,-378.9465514,0.277086194
day22 11:20,,,1.480320543,0.153697261,6.835748797,-376.548874,0.274819634
day22 11:25,,,1.584103493,0.149707517,6.798219951,-378.2035489,0.289638889
day22 11:30,,,2.580618676,0.152371437,6.940521834,-387.1438971,0.290597796
day22 11:35,,,0.854820632,0.147583105,6.887951504,-388.3695652,0.308619569
day22 11:40,,,1.60446855,0.144289492,7.093486468,-376.3411841,0.312280633
day22 11:45,,,0.646475957,0.138866184,6.940322251,-386.3687452,0.325566395
day22 11:50,,,2.919248734,0.140956834,6.420127476,-380.0101264,0.341893041
day22 11:55,,,2.707527394,0.134056103,6.906743088,-376.3776958,0.346394276
day22 12:00,227.4932547,38.40542601,1.088878105,0.132110968,6.779155929,-385.2728163,0.378231502
day22 12:05,,,1.448469218,0.130900583,6.955212501,-392.3479419,0.340585874
day22 12:10,,,0.523491977,0.138525335,6.618124297,-396.2876281,0.331497476
day22 12:15,,,1.507570713,0.140912033,6.736712005,-399.0126918,0.324771809
day22 12:20,,,1.84247763,0.148149011,6.850634791,-406.7482545,0.297872277
day22 12:25,,,1.392063038,0.151019369,6.935883358,-412.5350917,0.276566593
day22 12:30,,,2.231533973,0.156959154,6.196102743,-417.0161459,0.273147596
day22 12:35,,,2.794175166,0.153444109,6.282408595,-430.7990219,0.26890831
day22 12:40,,,1.41041218,0.162968472,6.884263328,-429.4777044,0.2481751
day22 12:45,,,1.638525741,0.166500482,6.836309417,-436.4869684,0.233864075
day22 12:50,,,0.607254099,0.172452922,7.329201604,-440.1657841,0.207283665
day22 12:55,,,2.51470781,0.173041301,6.849945299,-452.1884556,0.201624525
day22 13:00,,,2.330975888,0.177430921,6.754018484,-453.6718179,0.188772859
day22 13:05,,,1.537468966,0.180487582,6.81061981,-449.0256007,0.188523538
day22 13:10,,,1.724598069,0.165295552,6.812295209,-463.3704628,0.191240039
day22 13:15,,,2.139203847,0.18547232,6.808863002,-433.8604527,0.187983625
day22 13:20,,,2.294454466,0.189257851,6.416974096,-472.2874909,0.187437103
day22 13:25,,,2.049141942,0.190106574,6.908911014,-471.7793797,0.192301681
day22 13:30,,,1.673997095,0.193572306,6.707858516,-485.2439835,0.192937783
day22 13:35,,,2.630504383,0.197904644,6.883094452,-478.6616531,0.190846533
day22 13:40,,,0.915579353,0.197270272,6.740606283,-459.1988967,0.191779086
day22 13:45,,,1.458684202,0.207472053,6.768326246,-501.510493,0.188977247
day22 13:50,,,1.740380906,0.205474154,6.763771791,-500.6788791,0.192706384
day22 13:55,,,2.730188987,0.20943,6.759191282,-495.7314318,0.196473835
day22 14:00,254.6415171,39.27610028,1.607504937,0.212182841,6.82186738,-506.7765554,0.193320899
day22 14:05,,,2.697098042,0.204534515,6.632999669,-482.1275505,0.205780628
day22 14:10,,,2.530871615,0.21439471,6.680001418,-462.6943972,0.218744384
day22 14:15,,,2.15542792,0.199584775,6.783093057,-440.9840821,0.241760669
day22 14:20,,,1.258326491,0.20706312,6.661019455,-432.2599569,0.253287114
day22 14:25,,,1.685350709,0.209183693,6.834664088,-392.7369375,0.26367958
day22 14:30,,,2.363430194,0.213184849,6.766966611,-386.3354905,0.281702882
day22 14:35,,,1.537300828,0.193913498,7.245429182,-350.6333236,0.292798795
day22 14:40,,,1.614472867,0.195671139,6.860853744,-341.8800964,0.312954951
day22 14:45,,,2.066041947,0.190552035,6.884045022,-327.8828677,0.326612688
day22 14:50,,,1.593774864,0.18977294,6.866592869,-290.8208271,0.343805401
day22 14:55,,,0.968781652,0.186739501,6.84393796,-266.8143962,0.365610923
day22 15:00,,,1.191854481,0.195039983,6.86497694,-247.8747527,0.38872525
day22 15:05,,,1.945839213,0.187466236,6.878634269,-261.1925887,0.376371731
day22 15:10,,,1.576447988,0.183867234,6.999031933,-256.5177534,0.386049321
day22 15:15,,,1.635816278,0.185400115,6.912843704,-263.238624,0.392237558
day22 15:20,,,0.813642126,0.173812282,7.000369571,-264.8517992,0.396891543
day22 15:25,,,1.499399972,0.178372229,6.871292038,-257.3559746,0.399666281
day22 15:30,,,1.602360075,0.179031144,7.028363556,-255.6278146,0.397678245
day22 15:35,,,0.932292818,0.179476664,7.039640233,-256.2128362,0.413773143
day22 15:40,,,1.052511056,0.177979313,6.763706357,-256.2662232,0.40476992
day22 15:45,,,1.338217543,0.179370452,6.923701892,-258.5865032,0.422614773
day22 15:50,,,1.20293573,0.176500806,6.932896692,-259.6113295,0.440562352
day22 15:55,,,2.048377112,0.169824918,6.945454055,-261.9884099,0.438176543
day22 16:00,238.3226631,26.72179892,1.070021011,0.166512673,7.026901734,-255.4936534,0.421639335
day22 16:05,,,0.918687548,0.178056084,6.99712892,-269.301157,0.430332319
day22 16:10,,,1.184289515,0.174020728,6.948480889,-272.64355,0.414662174
day22 16:15,,,1.032966669,0.1805255,7.150089821,-277.7275847,0.405694164
day22 16:20,,,1.459929775,0.181941069,6.950449167,-281.8117135,0.398168907
day22 16:25,,,1.182841861,0.180822657,6.924428872,-278.1378031,0.377348311
day22 16:30,,,0.130012758,0.18531543,7.294891495,-296.1567992,0.372451286
day22 16:35,,,1.011986196,0.190096346,7.012654169,-299.524696,0.363049773
day22 16:40,,,0.283961856,0.193675588,6.907768193,-302.0153191,0.345575608
day22 16:45,,,1.331423105,0.197006501,6.928369437,-300.5602025,0.328952722
day22 16:50,,,1.154021758,0.201705975,6.777329082,-311.3368192,0.309348252
day22 16:55,,,1.613989653,0.200994662,6.882401151,-323.1337073,0.316875061
day22 17:00,,,0.856187169,0.1944561,7.177626686,-332.2929993,0.305021804
day22 17:05,,,1.730162867,0.197841369,6.875066085,-331.9196569,0.321452778
day22 17:10,,,0.9333362,0.198728215,6.805306122,-321.6110843,0.341593917
day22 17:15,,,1.523407827,0.185349085,7.406497289,-338.0786563,0.373018427
day22 17:20,,,1.344231771,0.180682513,6.65469403,-320.5957568,0.392623752
day22 17:25,,,0.641840894,0.179380167,7.044863335,-317.9440607,0.385438129
day22 17:30,,,0.518782551,0.174099626,6.982923823,-321.4080818,0.419537143
day22 17:35,,,1.586135163,0.173124125,6.96811723,-313.1775034,0.421313402
day22 17:40,,,1.455804097,0.16676736,6.950340509,-318.0817177,0.42863296
day22 17:45,,,1.708152031,0.163156329,7.434602928,-306.8816064,0.442340994
day22 17:50,,,1.222260092,0.161202846,7.329604427,-295.328244,0.471942837
day22 17:55,,,1.230379495,0.153526343,6.987641517,-308.2402644,0.48074623
day22 18:00,221.7509731,21.51437586,1.487350236,0.150291251,6.985708015,-312.6351072,0.494220039
day22 18:05,,,0.88600071,0.151728971,7.096381252,-319.1797163,0.49269333
day22 18:10,,,1.445000125,0.145970394,6.810387988,-311.3011338,0.481067754
day22 18:15,,,0.312039811,0.142978796,6.944616503,-332.5851986,0.462541934
day22 18:20,,,1.041628463,0.144178702,6.996177503,-332.2085901,0.469324579
day22 18:25,,,0.976436206,0.142122053,7.059219322,-339.5141594,0.46005877
day22 18:30,,,1.277783176,0.146407697,7.007528478,-358.5293693,0.444002357
day22 18:35,,,0.544311598,0.143624163,6.921043532,-325.5376324,0.447060373
day22 18:40,,,1.403556949,0.142681984,6.959465158,-368.503051,0.435099984
day22 18:45,,,1.868009945,0.142227349,7.059190899,-376.8535817,0.430887458
day22 18:50,,,1.411117167,0.142532567,6.962766386,-395.0042563,0.396754235
day22 18:55,,,0.894211769,0.132546492,6.876431084,-382.4084041,0.412227494
day22 19:00,,,1.207336996,0.133332575,6.969406034,-396.7444616,0.405658195
day22 19:05,,,1.043053417,0.136383261,7.231349301,-390.3565974,0.389910062
day22 19:10,,,1.688451128,0.126943195,7.056818146,-417.6177203,0.392142841
day22 19:15,,,0.959590928,0.13037313,6.832793608,-440.5225823,0.37087276
day22 19:20,,,1.467232019,0.133283114,7.045915358,-448.7251582,0.368817872
day22 19:25,,,1.71121851,0.133332899,6.95267683,-421.9542977,0.350574506
day22 19:30,,,1.52295341,0.132201612,7.469865104,-460.2857797,0.340578497
day22 19:35,,,1.731394187,0.132378982,6.89878024,-453.7115989,0.33493823
day22 19:40,,,2.119209916,0.132841518,6.90211252,-448.0966273,0.330074624
day22 19:45,,,1.576086124,0.127165363,6.698572733,-466.4633757,0.306794204
day22 19:50,,,1.118814429,0.128373117,6.623945287,-491.5762964,0.296543986
day22 19:55,,,1.47919562,0.131170968,6.867362973,-461.0124737,0.284390548
day22 20:00,199.1293864,16.67983706,1.94877878,0.130145962,6.858995944,-482.2392599,0.27682706
day22 20:05,,,1.57110263,0.129616679,6.977007066,-480.2847047,0.265132239
day22 20:10,,,0.071669205,0.133298988,6.99256884,-478.8318307,0.280222873
day22 20:15,,,1.36619946,0.130395174,6.89619104,-476.4069729,0.264470751
day22 20:20,,,1.408688327,0.128144341,6.547254581,-461.0107689,0.260007598
day22 20:25,,,1.625896186,0.130989963,6.809145865,-450.6448551,0.246225196
day22 20:30,,,1.500594123,0.132210892,6.525300269,-442.8452219,0.247113614
day22 20:35,,,2.654107551,0.130482117,6.887815229,-443.46402,0.242868165
day22 20:40,,,0.939017965,0.130184747,6.8537196,-425.1556994,0.245864901
day22 20:45,,,1.078926708,0.129400243,6.83751913,-436.6571211,0.236686577
day22 20:50,,,2.02703724,0.130644217,6.785817426,-420.6737521,0.227397416
day22 20:55,,,2.194424189,0.133657912,6.823904228,-427.699927,0.223900087
day22 21:00,,,1.401183383,0.130163158,6.872332446,-417.3706562,0.211767375
day22 21:05,,,1.797140394,0.130480286,6.719577406,-411.5827837,0.22553274
day22 21:10,,,1.773147647,0.129077869,6.906844375,-420.3401858,0.228526884
day22 21:15,,,1.709443158,0.135785358,7.210930211,-418.0771232,0.23725096
day22 21:20,,,0.841608092,0.132342867,6.965608057,-417.9793805,0.24022983
day22 21:25,,,0.709944812,0.134083753,6.700269036,-420.1330289,0.25089055
day22 21:30,,,1.98621262,0.127351393,6.864137269,-426.6705293,0.266108743
day22 21:35,,,1.204706363,0.135835357,6.793066112,-415.8581012,0.268733486
day22 21:40,,,2.382744467,0.131461658,6.625262052,-438.524181,0.270529121
day22 21:45,,,2.2111798,0.13533055,6.622561259,-449.4226685,0.275503441
day22 21:50,,,1.788630715,0.133214275,6.87104481,-424.8046812,0.272492975
day22 21:55,,,1.062748314,0.129716315,6.8889297,-422.7477905,0.292695609
day22 22:00,208.0237052,16.99007854,1.923079932,0.13452469,6.857401954,-413.7851861,0.298033514
day22 22:05,,,1.498058205,0.12798866,6.966810079,-429.4755731,0.298751363
day22 22:10,,,1.456379277,0.132038361,7.019848885,-386.8529181,0.303775939
day22 22:15,,,3.003485917,0.136098138,6.690191399,-426.7352216,0.299264863
day22 22:20,,,1.800426729,0.129723368,6.84712331,-446.4772552,0.314042416
day22 22:25,,,1.658322859,0.130135308,7.091718248,-424.1548935,0.309718696
day22 22:30,,,0.6674035,0.131064254,6.515739075,-401.3976225,0.318963596
day22 22:35,,,1.33338595,0.120825316,7.088379758,-421.7704158,0.324825374
day22 22:40,,,1.838671165,0.129220403,6.872758861,-422.0965482,0.315193683
day22 22:45,,,2.554923715,0.12793768,6.907020149,-418.8227753,0.313343096
day22 22:50,,,1.790062097,0.127330273,6.954807701,-420.112346,0.315096897
day22 22:55,,,1.746688243,0.132012025,6.916154846,-422.6556739,0.335483693
day22 23:00,,,1.564041107,0.1227117,6.997544049,-419.5547748,0.338417503
day22 23:05,,,1.564470209,0.126465591,7.007548623,-423.6746965,0.338088809
day22 23:10,,,1.208840643,0.127246928,6.472279233,-416.3706842,0.319503219
day22 23:15,,,2.443138957,0.128506656,6.871020101,-416.1164342,0.309547131
day22 23:20,,,1.990032371,0.12917809,6.743247755,-418.6652857,0.309010527
day22 23:25,,,3.107470533,0.126662748,6.901092462,-414.1505728,0.304045631
day22 23:30,,,1.658494928,0.132432643,6.879122073,-416.0399713,0.297280565
day22 23:35,,,1.297721933,0.132080332,6.815241032,-429.0148315,0.285533581
day22 23:40,,,1.703305514,0.132229452,6.827936406,-418.1721226,0.270735265
day22 23:45,,,1.243140132,0.133294905,6.828288681,-419.8613857,0.279571296
day22 23:50,,,1.229416787,0.134022264,7.026232298,-420.6416037,0.27128597
day22 23:55,,,2.5383647,0.134046815,6.847865707,-419.4980877,0.268777619
day23 00:00,185.4710859,16.12290041,2.347960814,0.141814569,6.856475635,-418.7739109,0.256037359
day23 00:05,,,2.068775393,0.136155029,6.595402431,-431.8729011,0.25560738
day23 00:10,,,2.077454632,0.133417493,6.832841073,-418.8123282,0.261027045
day23 00:15,,,0.575397164,0.131857257,7.084949053,-414.38529,0.248927742
day23 00:20,,,1.059106863,0.137913241,6.485128561,-410.2032601,0.245035313
day23 00:25,,,1.37146984,0.129301699,6.744159206,-409.9740335,0.239111932
day23 00:30,,,1.177566103,0.128883365,6.669381194,-405.0820922,0.226992077
day23 00:35,,,0.968820861,0.126256543,6.701482122,-401.6854534,0.226460149
day23 00:40,,,0.785487919,0.127616554,6.501635422,-399.5321564,0.211065976
day23 00:45,,,1.434236063,0.128860768,6.800339087,-394.3580229,0.220645699
day23 00:50,,,0.738675064,0.126776135,7.054480365,-392.6768841,0.219281086
day23 00:55,,,1.302491322,0.120502177,6.831146185,-389.3485512,0.213470263
day23 01:00,,,1.186989406,0.117721733,6.88220163,-401.0156822,0.200762377
day23 01:05,,,1.435703516,0.129909073,6.800139626,-390.3896397,0.221343747
day23 01:10,,,1.895695034,0.138896567,6.785347116,-388.9064092,0.218263324
day23 01:15,,,1.420371226,0.142923699,6.799066373,-386.7293751,0.225720965
day23 01:20,,,1.378237956,0.143142185,6.683720256,-383.6331658,0.222954005
day23 01:25,,,1.10259581,0.146897129,6.730169569,-388.0083231,0.241923328
day23 01:30,,,2.248546214,0.157822705,6.818232453,-406.8763849,0.236657093
day23 01:35,,,1.632463057,0.16517788,6.569767502,-406.751405,0.24611741
day23 01:40,,,1.814330696,0.172937406,6.984106334,-409.4488439,0.245061817
day23 01:45,,,1.615932087,0.176048707,6.525098066,-400.8233453,0.249438969
day23 01:50,,,1.928392637,0.182726916,6.925890402,-402.8097969,0.257200405
day23 01:55,,,1.556735863,0.180401103,6.750761361,-388.3315357,0.259590089
day23 02:00,211.9384636,17.6206894,1.23837969,0.185790751,6.943543987,-417.8253879,0.262668636
day23 02:05,,,1.08271692,0.191693625,7.039352734,-398.7250657,0.264398452
day23 02:10,,,2.343819335,0.180255559,6.767465464,-392.4659872,0.262485901
day23 02:15,,,0.995820053,0.178013503,6.66044282,-444.6191747,0.278225181
day23 02:20,,,1.460307621,0.179525611,7.143981945,-400.2385162,0.282152704
day23 02:25,,,1.336424576,0.167064345,6.871759332,-392.6431642,0.281952061
day23 02:30,,,0.531908048,0.153780596,6.721901083,-392.3697953,0.288265406
day23 02:35,,,2.275898794,0.156186514,7.0521548,-386.7627818,0.322478451
day23 02:40,,,2.22703512,0.161071968,6.952937016,-397.9060502,0.304253147
day23 02:45,,,1.869896138,0.138376863,6.825036885,-401.5128753,0.311307565
day23 02:50,,,1.147805006,0.140649693,6.826104916,-412.8231744,0.315329442
day23 02:55,,,1.175873267,0.136610009,6.924796398,-363.6670106,0.316614951
day23 03:00,,,0.732171955,0.131058285,6.97156892,-372.4337298,0.324295449
day23 03:05,,,1.113952462,0.143972947,6.839738609,-379.7857251,0.28981808
day23 03:10,,,1.686845431,0.139764272,6.926236427,-379.9254869,0.320980064
day23 03:15,,,1.44645129,0.137484419,6.949047229,-375.0931434,0.317157014
day23 03:20,,,1.060331547,0.13247197,7.042308883,-356.4485777,0.320762687
day23 03:25,,,1.666857875,0.140065366,7.074863112,-350.4361118,0.315106019
day23 03:30,,,1.247302741,0.158640949,6.791812949,-366.1020417,0.309943661
day23 03:35,,,1.821570239,0.148761455,6.899826141,-364.7571031,0.306099565
day23 03:40,,,0.78645605,0.152390058,6.855092705,-360.4031818,0.302472257
day23 03:45,,,1.158598013,0.15588895,6.811976849,-364.2042996,0.30114323
day23 03:50,,,2.776890908,0.159275849,6.872771589,-380.0443801,0.296942487
day23 03:55,,,1.565980186,0.161207261,7.006250692,-369.4586779,0.304262952
day23 04:00,207.9268159,19.63586037,1.552591913,0.1628958,6.808054786,-353.1713223,0.304266035
day23 04:05,,,1.097547129,0.171544196,6.723458709,-360.6720519,0.287124113
day23 04:10,,,1.445033091,0.168866558,6.854403236,-346.0423008,0.279688759
day23 04:15,,,1.121852569,0.179999346,6.875207829,-334.9796983,0.271656887
day23 04:20,,,1.786309743,0.200702442,6.908538534,-338.8538441,0.267531392
day23 04:25,,,2.714959149,0.198077433,6.915336216,-340.9397553,0.256882964
day23 04:30,,,1.119096098,0.206010963,6.944432458,-339.1255362,0.228062911
day23 04:35,,,1.797085987,0.21226493,6.954544955,-334.3675724,0.245659825
day23 04:40,,,1.652962449,0.215633111,6.718043736,-326.7118034,0.25409025
day23 04:45,,,1.473606915,0.227653989,6.519172271,-331.0509197,0.229535114
day23 04:50,,,1.731961118,0.231727051,6.374264355,-317.7793854,0.219831976
day23 04:55,,,2.287253022,0.226105612,6.922334516,-320.184544,0.220960469
day23 05:00,,,2.529509198,0.239003445,6.557388504,-311.8525882,0.210002501
day23 05:05,,,2.025594461,0.23428264,7.069843466,-306.0573524,0.230989254
day23 05:10,,,2.381956767,0.220994308,6.946863628,-325.5719623,0.261172969
day23 05:15,,,1.957293183,0.21579165,7.058864647,-318.7029253,0.285406314
day23 05:20,,,2.336459424,0.215626956,6.995115149,-316.8120005,0.318725834
day23 05:25,,,1.908449344,0.203831309,6.849186424,-322.608517,0.318670543
day23 05:30,,,1.838185631,0.192225698,6.620059605,-319.1243553,0.355260235
day23 05:35,,,1.440480788,0.181412842,6.926104014,-320.1761729,0.386510216
day23 05:40,,,1.870840631,0.175640329,6.933112095,-318.2381919,0.384299567
day23 05:45,,,2.152981481,0.169195521,6.745186273,-324.8080765,0.439402866
day23 05:50,,,1.867675175,0.161261672,7.044541131,-321.8125548,0.465545669
day23 05:55,,,1.713927176,0.152102222,7.123572381,-332.6021663,0.488752562
day23 06:00,221.8707941,21.7767148,1.783167205,0.142500642,6.991639695,-324.6308944,0.524648341
day23 06:05,,,2.243118891,0.146111206,7.132457285,-331.3585127,0.497298565
day23 06:10,,,2.210031027,0.144575429,7.095237069,-337.8934364,0.497419138
day23 06:15,,,2.432740945,0.144224799,6.982881361,-320.677683,0.478601424
day23 06:20,,,3.47316772,0.143309108,7.041757544,-335.303644,0.463801643
day23 06:25,,,1.917804477,0.148552199,6.670232294,-330.5087577,0.453603646
day23 06:30,,,1.105367814,0.143161371,6.770826383,-334.9597175,0.454103218
day23 06:35,,,1.131279866,0.147150931,7.199760031,-351.4292775,0.431790185
day23 06:40,,,0.947615057,0.146962908,7.044858528,-340.5849491,0.443393258
day23 06:45,,,0.884732657,0.140167227,6.978080782,-335.6296506,0.441319735
day23 06:50,,,1.835915206,0.150767173,6.983201852,-337.6880684,0.39927338
day23 06:55,,,2.170315544,0.149985257,6.580700706,-338.6614822,0.398464005
day23 07:00,,,1.723804498,0.155603269,7.013269474,-339.9911753,0.404137495
day23 07:05,,,2.097217985,0.149154413,6.99839552,-348.9787379,0.349727193
day23 07:10,,,0.539821789,0.157445692,6.939106033,-328.4601662,0.347846225
day23 07:15,,,0.569342797,0.150847182,6.928263109,-332.8992423,0.325192631
day23 07:20,,,1.548828308,0.169225698,6.875480842,-340.3243931,0.329182175
day23 07:25,,,1.761685015,0.17454384,6.834605746,-342.680336,0.310326206
day23 07:30,,,2.526389235,0.170878248,7.097211205,-346.2603261,0.301120778
day23 07:35,,,0.761135315,0.166844325,6.727017246,-347.8285436,0.286150532
day23 07:40,,,1.508397883,0.178486144,6.501747596,-360.510528,0.275173996
day23 07:45,,,2.112293515,0.182299282,6.884329812,-349.0685256,0.262037643
day23 07:50,,,1.243600266,0.189407223,6.684657049,-345.5659177,0.251763992
day23 07:55,,,2.017684087,0.189781292,6.803604273,-337.2332351,0.231052073
day23 08:00,222.6103062,23.30911242,1.162966341,0.19053629,6.784342904,-350.4598022,0.23433312
day23 08:05,,,1.467731711,0.196795403,6.858079985,-341.0301594,0.233992824
day23 08:10,,,2.04061599,0.204976063,7.649713302,-347.4151582,0.248834035
day23 08:15,,,2.132716367,0.185617627,6.83394167,-350.4498228,0.26049772
day23 08:20,,,1.937478532,0.184943512,6.808824087,-348.7729417,0.250180786
day23 08:25,,,1.622031655,0.177830398,6.91467415,-351.434491,0.279217997
day23 08:30,,,1.628438144,0.180602817,6.811049168,-355.982738,0.282291079
day23 08:35,,,1.603289668,0.162864261,6.888962013,-344.8444473,0.296640978
day23 08:40,,,1.573901318,0.175680799,7.087117052,-338.0600456,0.313070813
day23 08:45,,,2.189000761,0.163227451,7.035912685,-348.8338892,0.325042771
day23 08:50,,,2.405642139,0.172513212,6.692613695,-359.2346688,0.34244419
day23 08:55,,,1.948977532,0.167221485,7.117606344,-353.5428203,0.347103473
day23 09:00,,,1.521346655,0.167090839,6.813282178,-346.8346533,0.354504136
day23 09:05,,,1.295194126,0.164988972,7.161009517,-364.5666795,0.362045799
day23 09:10,,,1.745782586,0.164769092,6.809380517,-351.8401167,0.349546085
day23 09:15,,,1.832523312,0.178736979,7.150826905,-351.9969562,0.353294587
day23 09:20,,,2.08437061,0.187537184,6.997086574,-346.696046,0.346028152
day23 09:25,,,1.225771818,0.18229908,6.527625191,-348.3730631,0.341361715
day23 09:30,,,2.370269246,0.190888864,6.812423689,-356.945461,0.338135669
day23 09:35,,,1.603296042,0.213146232,7.024186607,-361.0204807,0.33509338
day23 09:40,,,1.230131227,0.195434034,6.837188226,-355.3425669,0.326646559
day23 09:45,,,0.435420527,0.202486374,6.9386343,-350.2493748,0.332226741
day23 09:50,,,1.543027206,0.202896609,7.005346271,-352.175801,0.327388987
day23 09:55,,,1.572311191,0.218495078,7.07842399,-363.3891877,0.301790381
day23 10:00,218.7359056,23.20436526,2.126781658,0.216872423,6.86550431,-347.2660955,0.332527895
day23 10:05,,,1.070529312,0.219140952,6.90064311,-370.781144,0.319289926
day23 10:10,,,1.657232695,0.211214077,7.1104083,-363.3995997,0.314868168
day23 10:15,,,1.590796965,0.209583247,7.023320347,-360.8318865,0.310260107
day23 10:20,,,1.871989744,0.211688133,6.723135317,-359.5329098,0.304646585
day23 10:25,,,1.694686451,0.21409392,6.862400879,-359.2851515,0.31964473
day23 10:30,,,1.222177447,0.203408019,7.015742137,-358.283237,0.315101245
day23 10:35,,,1.126642133,0.207725814,6.863372173,-349.5388688,0.302904585
day23 10:40,,,2.907857307,0.197064782,6.820030127,-362.9789934,0.298369127
day23 10:45,,,1.713309007,0.193816835,6.929616081,-354.3623871,0.300404805
day23 10:50,,,2.073642998,0.194021919,6.899215165,-358.2299004,0.293715959
day23 10:55,,,1.462369358,0.188407897,6.962486342,-353.5301501,0.287808994
day23 11:00,,,1.618733414,0.184443823,6.982046319,-347.7981438,0.294795364
day23 11:05,,,1.552377857,0.192855566,6.929401317,-360.8829775,0.291017514
day23 11:10,,,2.48755111,0.181720083,6.774564785,-357.0431929,0.297773231
day23 11:15,,,2.165986232,0.184688742,6.761162998,-364.805349,0.299061248
day23 11:20,,,1.193322589,0.176023038,6.863161718,-335.7858036,0.297883867
day23 11:25,,,1.330714806,0.176466425,6.868376559,-368.8730769,0.29642153
day23 11:30,,,2.096059988,0.166722962,6.793421306,-367.9398987,0.311067366
day23 11:35,,,1.976939744,0.16740658,6.904237514,-339.4825215,0.317623459
day23 11:40,,,2.622057371,0.162000117,7.341899735,-374.6661279,0.311534439
day23 11:45,,,1.704185629,0.167121388,6.95192789,-357.5190745,0.313734425
day23 11:50,,,3.032371402,0.163481859,6.890412568,-373.6524252,0.325914213
day23 11:55,,,1.310350672,0.162221367,6.969589659,-348.6547987,0.318634048
day23 12:00,212.459935,25.88238208,2.201289611,0.154433514,6.85568985,-366.7517964,0.30753034
day23 12:05,,,2.760074537,0.161752538,7.071181748,-395.1615292,0.3158005
day23 12:10,,,1.93729425,0.162893939,6.5443656,-377.0199823,0.304657529
day23 12:15,,,2.195678844,0.168026676,6.933867759,-385.6914417,0.306813785
day23 12:20,,,1.699223119,0.181641524,6.927908711,-383.9540647,0.292149013
day23 12:25,,,1.877713923,0.180427966,7.352184517,-373.859213,0.285748857
day23 12:30,,,2.883862793,0.182421984,7.060396779,-384.6450297,0.262767455
day23 12:35,,,1.574310592,0.195748301,6.886648132,-361.3494688,0.270375354
day23 12:40,,,1.745986063,0.207371832,7.020006465,-392.6777127,0.265465894
day23 12:45,,,2.495733407,0.201048353,6.61884112,-399.2918785,0.250114712
day23 12:50,,,0.955186483,0.196549158,6.948029177,-402.8133234,0.247897121
day23 12:55,,,2.459166441,0.207006896,6.807250213,-399.5338383,0.233401231
day23 13:00,,,2.038596088,0.206206085,6.939414148,-414.2119535,0.227666418
day23 13:05,,,3.830915605,0.202588885,6.715202822,-386.615297,0.223911915
day23 13:10,,,1.164358721,0.205995799,6.882061997,-399.2761163,0.2215664
day23 13:15,,,2.187191361,0.214052889,7.020008363,-402.7326364,0.221857254
day23 13:20,,,3.093925693,0.191962659,6.879110523,-396.5830889,0.226234052
day23 13:25,,,2.406629052,0.175606864,6.70650613,-397.2226471,0.223289961
day23 13:30,,,1.951483882,0.190748765,7.155129813,-423.4672994,0.222255677
day23 13:35,,,2.546185575,0.185692775,6.59485952,-392.4491554,0.21816958
day23 13:40,,,2.538809366,0.188318464,7.024478724,-406.3846638,0.226457913
day23 13:45,,,1.798982507,0.179499593,6.660614554,-377.6298622,0.213586592
day23 13:50,,,2.470808101,0.179424785,6.733449499,-383.2063669,0.214112153
